0.0	0.0	1.0
0.0	0.0125	1.00015625
0.0	0.025	1.000625
0.0	0.037500000000000006	1.00140625
0.0	0.05	1.0025
0.0	0.0625	1.00390625
0.0	0.07500000000000001	1.005625
0.0	0.08750000000000001	1.00765625
0.0	0.1	1.01
0.0	0.1125	1.01265625
0.0	0.125	1.015625
0.0	0.1375	1.01890625
0.0	0.15000000000000002	1.0225
0.0	0.1625	1.02640625
0.0	0.17500000000000002	1.030625
0.0	0.1875	1.03515625
0.0	0.2	1.04
0.0	0.21250000000000002	1.04515625
0.0	0.225	1.050625
0.0	0.23750000000000002	1.05640625
0.0	0.25	1.0625
0.0	0.2625	1.06890625
0.0	0.275	1.075625
0.0	0.28750000000000003	1.08265625
0.0	0.30000000000000004	1.09
0.0	0.3125	1.09765625
0.0	0.325	1.105625
0.0	0.3375	1.11390625
0.0	0.35000000000000003	1.1225
0.0	0.36250000000000004	1.13140625
0.0	0.375	1.140625
0.0	0.3875	1.15015625
0.0	0.4	1.1600000000000001
0.0	0.41250000000000003	1.17015625
0.0	0.42500000000000004	1.180625
0.0	0.4375	1.19140625
0.0	0.45	1.2025000000000001
0.0	0.4625	1.21390625
0.0	0.47500000000000003	1.225625
0.0	0.48750000000000004	1.2376562500000001
0.0	0.5	1.25
0.0	0.5125000000000001	1.26265625
0.0	0.525	1.275625
0.0	0.5375	1.28890625
0.0	0.55	1.3025
0.0	0.5625	1.31640625
0.0	0.5750000000000001	1.330625
0.0	0.5875	1.34515625
0.0	0.6000000000000001	1.36
0.0	0.6125	1.37515625
0.0	0.625	1.390625
0.0	0.6375000000000001	1.40640625
0.0	0.65	1.4225
0.0	0.6625000000000001	1.43890625
0.0	0.675	1.455625
0.0	0.6875	1.47265625
0.0	0.7000000000000001	1.4900000000000002
0.0	0.7125	1.5076562500000001
0.0	0.7250000000000001	1.5256250000000002
0.0	0.7375	1.54390625
0.0	0.75	1.5625
0.0	0.7625000000000001	1.5814062500000001
0.0	0.775	1.600625
0.0	0.7875000000000001	1.6201562500000002
0.0	0.8	1.6400000000000001
0.0	0.8125	1.66015625
0.0	0.8250000000000001	1.680625
0.0	0.8375	1.70140625
