0.0	0.0	0.0
0.039269908169872414	0.0	0.011923495850348938
0.07853981633974483	0.0	0.023828127058401382
0.11780972450961724	0.0	0.03569505851669634
0.15707963267948966	0.0	0.047505514142966956
0.19634954084936207	0.0	0.05924080628156446
0.23561944901923448	0.0	0.0708823649716897
0.2748893571891069	0.0	0.08241176703834
0.3141592653589793	0.0	0.09381076496213071
0.3534291735288517	0.0	0.10506131548452988
0.39269908169872414	0.0	0.11614560790546924
0.43196898986859655	0.0	0.12704609203059594
0.47123889803846897	0.0	0.13774550572624414
0.5105088062083414	0.0	0.14822690204053174
0.5497787143782138	0.0	0.15847367584976182
0.5890486225480862	0.0	0.16846958999013192
0.6283185307179586	0.0	0.17819880083529777
0.667588438887831	0.0	0.18764588328135842
0.7068583470577035	0.0	0.19679585510177994
0.7461282552275759	0.0	0.2056342006354505
0.7853981633974483	0.0	0.2141468937724607
0.8246680715673207	0.0	0.22232042020289228
0.8639379797371931	0.0	0.23014179889534989
0.9032078879070655	0.0	0.2375986027728532
0.9424777960769379	0.0	0.24467897855517712
0.9817477042468103	0.0	0.2513716657377444
1.0210176124166828	0.0	0.25766601467880185
1.0602875205865552	0.0	0.2635520037674721
1.0995574287564276	0.0	0.2690202556474525
1.1388273369263	0.0	0.274062052471482
1.1780972450961724	0.0	0.2786693501642496
1.2173671532660448	0.0	0.28283479167219794
1.2566370614359172	0.0	0.28655171918049294
1.2959069696057897	0.0	0.28981418527877795
1.335176877775662	0.0	0.29261696305925816
1.3744467859455345	0.0	0.294955555131888
1.413716694115407	0.0	0.29682620154314676
1.4529866022852793	0.0	0.2982258865867366
1.4922565104551517	0.0	0.29915234449575573
1.5315264186250241	0.0	0.29960406400798767
1.5707963267948966	0.0	0.2995802917972034
1.610066234964769	0.0	0.2990810347652958
1.6493361431346414	0.0	0.29810706119169833
1.6886060513045138	0.0	0.29665990073795345
1.7278759594743862	0.0	0.29474184330734726
1.7671458676442586	0.0	0.2923559367609738
1.806415775814131	0.0	0.2895059834932708
1.8456856839840035	0.0	0.28619653587202076
