0.0	0.0	0.0
0.25	0.0	0.024169904467771126
0.5	0.0	0.08978695787708849
0.75	0.0	0.18316264809122595
1.0	0.0	0.2909769808447261
1.25	0.0	0.4006749433448382
1.5	0.0	0.5009029113551321
1.75	0.0	0.5819226939573376
2.0	0.0	0.6359853534208213
2.25	0.0	0.6576339886791197
2.5	0.0	0.6439029434788883
2.75	0.0	0.5943942837576479
3.0	0.0	0.5112189539824663
3.25	0.0	0.39880087329219005
3.5	0.0	0.2635520037674721
3.75	0.0	0.11343504665112876
4.0	0.0	-0.0425614270904423
4.25	0.0	-0.1950049101567756
4.5	0.0	-0.33462322552290935
4.75	0.0	-0.45289479267797744
5.0	0.0	-0.542589094688217
5.25	0.0	-0.5982244534868036
5.5	0.0	-0.6164152094857095
5.75	0.0	-0.5960871304538276
6.0	0.0	-0.5385479986837302
6.25	0.0	-0.4474092281228757
6.5	0.0	-0.32836359160372314
6.75	0.0	-0.18883302093428508
7.0	0.0	-0.03750850099539444
7.25	0.0	0.11618924871416537
7.5	0.0	0.2626947005816633
7.75	0.0	0.3928916327455404
8.0	0.0	0.49867944922905993
8.25	0.0	0.5734764626946809
8.5	0.0	0.6126288239926325
8.75	0.0	0.6136996530147321
9.0	0.0	0.5766203802821481
9.25	0.0	0.5036948770370251
9.5	0.0	0.3994561091379801
9.75	0.0	0.27038421959811626
10.0	0.0	0.1245035634572392
10.25	0.0	-0.02911625529457295
10.5	0.0	-0.18092432432727337
10.75	0.0	-0.32148228082703517
11.0	0.0	-0.442051165028696
11.25	0.0	-0.535134783345441
11.5	0.0	-0.5949457984413936
11.75	0.0	-0.6177655679358653
12.0	0.0	-0.6021753593922506
12.25	0.0	-0.5491445662458948
12.5	0.0	-0.46197044029708695
12.75	0.0	-0.3460730881449823
13.0	0.0	-0.20865847801762408
13.25	0.0	-0.05827040969844818
13.5	0.0	0.09574069587936766
13.75	0.0	0.24379915925307202
14.0	0.0	0.37669941078982694
14.25	0.0	0.48617834766816814
14.5	0.0	0.5654290929834406
14.75	0.0	0.6095242139381758
15.0	0.0	0.615722085384398
15.25	0.0	0.5836373505302923
15.5	0.0	0.5152648803417559
15.75	0.0	0.4148557419686653
16.0	0.0	0.28865288784987514
16.25	0.0	0.14450299907210795
16.5	0.0	-0.008631383331587052
16.75	0.0	-0.16122910583204386
17.0	0.0	-0.30380238166004914
17.25	0.0	-0.42748669547004153
17.5	0.0	-0.5245919559953353
17.75	0.0	-0.5890806286990511
18.0	0.0	-0.6169431204436487
18.25	0.0	-0.6064470765863227
18.5	0.0	-0.5582450904078552
18.75	0.0	-0.47533412803252256
19.0	0.0	-0.36286919159393966
19.25	0.0	-0.22784280617641867
19.5	0.0	-0.07865025847474426
19.75	0.0	0.07543238146641537
0.0	0.0375	0.0
0.25	0.0375	0.024169904467771126
0.5	0.0375	0.08978695787708849
0.75	0.0375	0.18316264809122595
1.0	0.0375	0.2909769808447261
1.25	0.0375	0.4006749433448382
1.5	0.0375	0.5009029113551321
1.75	0.0375	0.5819226939573376
2.0	0.0375	0.6359853534208213
2.25	0.0375	0.6576339886791197
2.5	0.0375	0.6439029434788883
2.75	0.0375	0.5943942837576479
3.0	0.0375	0.5112189539824663
3.25	0.0375	0.39880087329219005
3.5	0.0375	0.2635520037674721
3.75	0.0375	0.11343504665112876
4.0	0.0375	-0.0425614270904423
4.25	0.0375	-0.1950049101567756
4.5	0.0375	-0.33462322552290935
4.75	0.0375	-0.45289479267797744
5.0	0.0375	-0.542589094688217
5.25	0.0375	-0.5982244534868036
5.5	0.0375	-0.6164152094857095
5.75	0.0375	-0.5960871304538276
6.0	0.0375	-0.5385479986837302
6.25	0.0375	-0.4474092281228757
6.5	0.0375	-0.32836359160372314
6.75	0.0375	-0.18883302093428508
7.0	0.0375	-0.03750850099539444
7.25	0.0375	0.11618924871416537
7.5	0.0375	0.2626947005816633
